name,real_label,prob
6niu_H_L_Z_ag>2ny1_D_C_A_ab,0,0.113644643
5tlk_D_C_X_ag>5w0d_B_C_A_ab,0,0.113641667
6svl_A_B_C_ag>6w09_J_N_F_ab,0,0.113640476
3hi1_B_A_J_ag>7lrt_D_E_C_ab,0,0.1136375
7cm4_H_L_A_ag>4g80_C_D_J_ab,0,0.113633333
6phc_A_B_I_ag>7t3d_H_L_B_ab,0,0.113632143
5xj3_J_K_L_ag>3cx5_U_V_P_ab,0,0.113631343
5wb9_H_L_G_ag>6o3b_G_E_H_ab,0,0.113628571
1fdl_H_L_Y_ag>6j11_F_G_B_ab,0,0.113625
7lxz_E_D_A_ag>5k9q_H_L_B_ab,0,0.11362381
6osy_H_L_A_ag>6t3j_F_G_J_ab,0,0.113616667
7tat_H_L_A_ag>7tat_H_L_A_ab,1,0.113608333
4g7v_H_L_S_ag>5a3i_C_D_A_ab,0,0.113608333
5h37_G_H_A_ag>7kqg_B_C_A_ab,0,0.113607738
4odx_H_B_X_ag>5y9f_T_S_E_ab,0,0.113597485
5hhv_H_L_A_ag>7s13_I_M_C_ab,0,0.113591667
4qex_I_M_B_ag>5mvz_A_B_V_ab,0,0.1135875
6u36_H_L_B_ag>6wer_E_F_B_ab,0,0.113580556
1e6j_H_L_P_ag>7kqi_A_C_B_ab,0,0.113575
6ad7_E_F_B_ag>3nh7_I_M_B_ab,0,0.113570833
6p3s_V_W_X_ag>7ll1_H_L_A_ab,0,0.113566667
6x3z_K_L_D_ag>7lbe_H_G_A_ab,0,0.113557738
6cm3_O_N_E_ag>7soa_H_L_A_ab,0,0.113548413
4i2x_B_A_E_ag>2vdp_H_L_A_ab,0,0.113542857
6niu_H_L_Z_ag>6z06_H_L_A_ab,0,0.113538095
4jhw_H_L_F_ag>6bkb_H_L_E_ab,0,0.113535317
6q0o_Z_B_A_ag>5c0n_H_L_A_ab,0,0.113534722
6zdh_D_F_B_ag>7s11_J_N_E_ab,0,0.113533333
4r2g_D_C_O_ag>7k9z_B_A_E_ab,0,0.113530303
3ria_J_M_E_ag>5wob_O_P_D_ab,0,0.113529167
6w16_H_L_F_ag>6gv1_H_L_A_ab,0,0.113526299
6vrk_B_C_A_ag>7jie_C_D_B_ab,0,0.113520779
4uta_H_L_B_ag>5j13_C_B_A_ab,0,0.113520364
5tlj_D_C_X_ag>1mlc_D_C_F_ab,0,0.11351746
6bfq_H_L_K_ag>6feq_D_C_B_ab,0,0.113517262
4od2_B_A_S_ag>7rco_D_C_B_ab,0,0.1135125
5x8l_F_K_A_ag>4zs6_H_L_A_ab,0,0.113505952
6iw0_H_L_A_ag>4xtr_E_F_A_ab,0,0.113503571
6mek_I_G_A_ag>4xtr_E_F_A_ab,0,0.113502381
6flb_H_L_G_ag>7mlu_F_K_E_ab,0,0.113501786
6xlq_H_I_G_ag>7bua_H_L_A_ab,0,0.113495238
4zpv_A_B_S_ag>5h37_G_H_A_ab,0,0.113491667
4zs6_H_L_A_ag>7jie_C_D_B_ab,0,0.113491071
5mvz_A_B_V_ag>7s13_I_M_C_ab,0,0.113490278
7bep_A_B_E_ag>4jhw_H_L_F_ab,0,0.113482937
7v3h_K_L_B_ag>6t9d_H_L_C_ab,0,0.113478571
7k9z_B_A_E_ag>5wux_H_L_E_ab,0,0.11347619
4plk_I_G_F_ag>6wvz_H_L_M_ab,0,0.113471429
5x8l_F_K_A_ag>5y9f_R_Q_D_ab,0,0.113471429
7niu_C_B_A_ag>7e88_D_E_F_ab,0,0.113463095
6wpt_D_E_A_ag>6n1v_Q_R_C_ab,0,0.113451373
5tqq_H_L_A_ag>3ma9_H_L_A_ab,0,0.11342619
1e6j_H_L_P_ag>1e6j_H_L_P_ab,1,0.113422024
5jxe_D_C_B_ag>6xlq_K_L_J_ab,0,0.113420238
7ly0_H_L_A_ag>4g7y_H_L_S_ab,0,0.113413095
5uoe_P_Q_C_ag>6ot1_A_C_O_ab,0,0.113408333
6c08_A_B_C_ag>3ab0_B_C_A_ab,0,0.113407937
7shy_K_L_H_ag>7mzf_H_L_A_ab,0,0.113407143
4jre_B_C_A_ag>5lqb_H_L_A_ab,0,0.113404762
3tt3_H_L_A_ag>6mi2_A_B_C_ab,0,0.113402778
5vta_H_L_D_ag>7eam_C_D_B_ab,0,0.113393452
6elu_B_C_A_ag>5f96_H_L_G_ab,0,0.113390476
6b3s_J_K_I_ag>6nyq_H_L_C_ab,0,0.113383333
6phb_B_A_E_ag>6osh_H_L_K_ab,0,0.113383333
6vgr_C_D_A_ag>6nyq_H_L_C_ab,0,0.113380952
5utf_D_E_B_ag>4l5f_H_L_E_ab,0,0.113375
7lf1_G_I_A_ag>7k8s_M_N_C_ab,0,0.11336131
6wh9_H_I_A_ag>4ye4_H_L_G_ab,0,0.113358333
7mxl_A_B_C_ag>5te7_H_L_G_ab,0,0.113352976
4ut6_H_L_A_ag>6zdh_D_F_B_ab,0,0.11334881
1ic4_H_L_Y_ag>2r56_H_L_A_ab,0,0.113348214
5xez_C_D_A_ag>3ria_G_K_C_ab,0,0.113347421
3qum_B_A_P_ag>7e88_G_H_I_ab,0,0.113345833
3opz_I_M_B_ag>7tm0_I_H_A_ab,0,0.113342857
4k2u_H_L_A_ag>6wmw_M_N_B_ab,0,0.113333333
7chs_H_L_E_ag>4i77_H_L_Z_ab,0,0.113333333
4odx_H_B_X_ag>5tlj_D_C_X_ab,0,0.113332604
7lbf_H_G_A_ag>7m6d_H_L_C_ab,0,0.113327381
4xnz_E_F_D_ag>4qex_I_M_B_ab,0,0.113325397
2i9l_F_E_K_ag>6x40_J_I_B_ab,0,0.113316667
4ywg_H_L_G_ag>5x8l_J_O_E_ab,0,0.113316667
5k9q_H_L_B_ag>7nd0_H_L_A_ab,0,0.113315476
4h88_H_L_A_ag>5d96_J_I_D_ab,0,0.113311905
4plk_I_G_F_ag>5y9f_R_Q_D_ab,0,0.113309524
3eo1_B_A_C_ag>6xcn_B_D_A_ab,0,0.113307738
1ndm_B_A_C_ag>6ii8_G_I_A_ab,0,0.1133
5x0t_A_B_E_ag>5sx4_J_I_M_ab,0,0.1132875
2nr6_F_E_B_ag>7kmg_A_B_C_ab,0,0.11328631
4ogy_H_L_A_ag>6niu_H_L_Z_ab,0,0.113283333
3wlw_H_L_B_ag>6xc3_B_A_C_ab,0,0.113277381
6apd_K_M_B_ag>7lsf_H_L_E_ab,0,0.113275
6de7_D_E_B_ag>7kqg_B_C_A_ab,0,0.113275
6bdz_H_L_A_ag>4s1s_H_L_G_ab,0,0.113272222
3j70_A_B_D_ag>5n7w_A_B_Y_ab,0,0.113266667
7l0n_C_D_S_ag>1fe8_I_M_B_ab,0,0.113266667
2qr0_B_A_D_ag>5eii_A_B_I_ab,0,0.113265278
6wps_C_D_B_ag>4gxu_W_X_K_ab,0,0.113263095
4tnv_F_N_B_ag>7mf1_H_L_A_ab,0,0.113259722
2xwt_A_B_C_ag>7lm9_H_L_A_ab,0,0.113246429
7nx9_H_L_E_ag>6pis_I_M_A_ab,0,0.113246032
5vig_A_B_G_ag>6mto_H_L_T_ab,0,0.113240476
7niu_E_D_A_ag>3j8z_F_J_D_ab,0,0.11323631
7ps6_H_L_E_ag>4u1g_B_C_A_ab,0,0.113222619
6xkr_H_L_P_ag>4nzr_H_L_M_ab,0,0.113219048
6ofi_H_L_G_ag>5wob_O_P_D_ab,0,0.113214286
6ofi_H_L_G_ag>5wob_O_P_D_ab,0,0.113214286
7jx3_C_D_R_ag>7bxa_B_C_A_ab,0,0.11320873
6pz8_C_G_J_ag>7lfa_H_L_C_ab,0,0.113207359
6nm6_H_L_G_ag>6wgl_A_B_C_ab,0,0.113205952
2nr6_D_C_A_ag>4g7v_H_L_S_ab,0,0.1132
6cbv_H_L_B_ag>4jre_B_C_A_ab,0,0.1132
6y90_H_L_A_ag>7mlu_L_M_A_ab,0,0.1132
6fxn_H_I_C_ag>7lf2_K_L_J_ab,0,0.11319881
2qr0_B_A_D_ag>7pqz_A_B_E_ab,0,0.113196429
7v3h_K_L_B_ag>6xq2_C_B_A_ab,0,0.113191667
6xpr_B_C_A_ag>4s1q_H_L_G_ab,0,0.1131875
6xlq_E_F_D_ag>6t3j_F_G_J_ab,0,0.113186905
6wtv_H_I_G_ag>7kmg_A_B_C_ab,0,0.113185714
4k3j_H_L_B_ag>6p8n_B_D_A_ab,0,0.113179762
7cvt_E_F_B_ag>7kde_M_N_E_ab,0,0.113178571
6wo4_H_L_E_ag>1s78_D_C_A_ab,0,0.113176786
2vwe_E_C_A_ag>2vwe_E_C_A_ab,1,0.113175
7czt_H_L_A_ag>4rx4_A_D_E_ab,0,0.113174038
5vic_H_L_E_ag>6fxn_H_I_C_ab,0,0.113166667
6w41_H_L_C_ag>1uj3_B_A_C_ab,0,0.11316369
7jmo_H_L_A_ag>3p30_H_L_A_ab,0,0.1131625
6j6y_E_F_D_ag>6j6y_E_F_D_ab,1,0.113155844
2ny7_H_L_G_ag>5d96_J_I_D_ab,0,0.113153571
5tud_F_E_D_ag>4krp_D_C_A_ab,0,0.113153571
7k9j_J_N_C_ag>1fbi_H_L_X_ab,0,0.11315
2b2x_H_L_A_ag>1egj_H_L_A_ab,0,0.11314881
6zdh_G_I_C_ag>7shu_E_F_B_ab,0,0.113145238
4y5v_G_H_I_ag>5w9i_C_D_A_ab,0,0.113144643
7a6c_C_B_A_ag>2r56_H_L_A_ab,0,0.11314246
6hxw_H_L_A_ag>4yzf_E_F_A_ab,0,0.113142045
2vir_B_A_C_ag>7faf_g_f_B_ab,0,0.113132143
1qfw_H_L_A_ag>7lkf_H_L_A_ab,0,0.113123214
7ley_D_E_A_ag>7ley_D_E_A_ab,1,0.113123016
4xmn_H_L_E_ag>2ybr_A_B_C_ab,0,0.113121429
2vwe_E_C_A_ag>7m7b_H_L_A_ab,0,0.113119444
6b3s_C_D_B_ag>6u0l_I_J_B_ab,0,0.113116667
6iec_C_D_B_ag>7m7j_E_F_B_ab,0,0.11309881
6uta_A_B_C_ag>6nmt_B_A_C_ab,0,0.113095833
6ss6_I_M_B_ag>5o14_C_D_B_ab,0,0.113094841
5c8j_A_B_I_ag>7k8s_H_L_A_ab,0,0.113091667
6pxh_C_D_A_ag>7bxa_B_C_A_ab,0,0.113088095
6mek_I_G_A_ag>5dum_H_L_A_ab,0,0.113080556
7lj4_G_F_B_ag>7pry_C_D_I_ab,0,0.113070238
7lja_G_F_B_ag>7pry_C_D_I_ab,0,0.113070238
7ps0_B_C_A_ag>5ug0_D_C_A_ab,0,0.113070238
5tr1_H_L_A_ag>6rcu_E_D_A_ab,0,0.113066667
7bua_G_I_B_ag>5w6g_H_L_A_ab,0,0.113066071
4etq_A_B_X_ag>6p3s_V_W_X_ab,0,0.113064286
7qnw_H_L_E_ag>5udc_H_L_F_ab,0,0.113054329
7pc2_K_L_A_ag>6bkd_H_L_E_ab,0,0.113053571
3uaj_H_L_A_ag>7lf0_K_L_N_ab,0,0.113044728
7a0x_C_D_A_ag>4yxh_H_L_A_ab,0,0.113042262
3q1s_H_L_I_ag>4g80_G_H_I_ab,0,0.11303631
6phd_H_L_C_ag>7cwn_E_D_B_ab,0,0.113034423
7ora_D_E_C_ag>6cbv_H_L_B_ab,0,0.113033333
6nms_H_L_S_ag>6jbt_H_L_F_ab,0,0.113032143
4liq_H_L_E_ag>6vy6_H_L_A_ab,0,0.113029167
6vep_U_V_W_ag>7rso_G_J_C_ab,0,0.113026786
4jr9_H_L_A_ag>1mlc_D_C_F_ab,0,0.113016667
7e5r_T_V_B_ag>5nmv_H_L_K_ab,0,0.113014881
6pis_H_L_B_ag>6bt3_B_A_N_ab,0,0.113010714
7bem_H_L_E_ag>3kj4_C_B_D_ab,0,0.112999405
3j5m_D_C_A_ag>5jxe_G_F_A_ab,0,0.112989881
7nd7_J_K_C_ag>7kd6_C_D_E_ab,0,0.1129875
6bf4_B_C_A_ag>7kqb_H_L_A_ab,0,0.112984524
6k65_H_L_A_ag>7r8l_H_L_E_ab,0,0.112979816
7phw_B_C_A_ag>6w41_H_L_C_ab,0,0.112979762
7sn3_H_L_C_ag>4s1q_H_L_G_ab,0,0.112973016
6icf_H_L_A_ag>7akd_D_E_C_ab,0,0.112972619
7lq7_P_Q_A_ag>7li8_B_C_A_ab,0,0.112970238
7lf2_K_L_J_ag>7mzk_N_M_B_ab,0,0.112951786
5g64_H_L_A_ag>4i2x_D_C_F_ab,0,0.11295
6wty_H_I_G_ag>6k0y_A_B_C_ab,0,0.112940476
6hxw_H_L_A_ag>5esv_A_B_E_ab,0,0.112933333
4ag4_H_L_A_ag>2arj_H_L_Q_ab,0,0.112923611
7czy_H_K_A_ag>6mu8_D_E_B_ab,0,0.112919048
5w9k_B_C_A_ag>7djz_A_B_C_ab,0,0.112917857
6woq_C_D_F_ag>3hi1_B_A_J_ab,0,0.112914452
3u4e_A_B_J_ag>4jzj_H_L_C_ab,0,0.112908929
6iuv_H_L_A_ag>6wty_H_I_G_ab,0,0.1129
7dk7_c_d_B_ag>6s8i_P_O_C_ab,0,0.112897222
7lfa_B_D_A_ag>5ggv_H_L_Y_ab,0,0.112897024
6lxk_J_K_C_ag>7ly0_H_L_A_ab,0,0.112895238
7a6e_C_B_A_ag>7v26_c_d_C_ab,0,0.112894048
5x8m_B_C_A_ag>7lfa_B_D_A_ab,0,0.112891667
4rx4_H_L_G_ag>6elu_E_F_D_ab,0,0.11288631
1hez_D_C_E_ag>6njl_N_M_B_ab,0,0.112883333
4krp_D_C_A_ag>4r0l_A_B_C_ab,0,0.112875
7kqb_H_L_A_ag>6bfq_A_B_I_ab,0,0.11287381
7kqb_H_L_A_ag>6bfq_E_F_J_ab,0,0.11287381
7cn2_H_L_D_ag>6v8x_C_D_A_ab,0,0.112872619
7t3d_C_D_A_ag>7f62_H_L_A_ab,0,0.112866667
7lbf_H_G_A_ag>7shy_K_L_H_ab,0,0.112865476
3cxh_U_V_P_ag>6x40_K_L_D_ab,0,0.112863181
7lf8_H_L_A_ag>7k7i_H_L_A_ab,0,0.112858333
7e88_D_E_F_ag>6nmr_H_L_S_ab,0,0.112845238
5ukr_H_L_G_ag>7niu_C_B_A_ab,0,0.1128375
3j8v_G_K_C_ag>6xcj_H_L_G_ab,0,0.112836905
7e5s_L_D_B_ag>4ydl_H_L_G_ab,0,0.112835317
5tlk_B_A_X_ag>5ggt_H_L_A_ab,0,0.112825
5t3z_H_L_G_ag>7cwt_E_D_A_ab,0,0.11282381
6ad7_C_D_A_ag>6pzw_F_E_C_ab,0,0.112822619
7ks9_H_L_B_ag>6niu_F_G_B_ab,0,0.112822619
5d72_M_N_B_ag>5h37_K_L_B_ab,0,0.112819643
7nd7_F_G_B_ag>3qum_B_A_P_ab,0,0.112816667
6nfc_J_M_G_ag>7jix_H_L_A_ab,0,0.112811905
6mek_H_L_C_ag>4uta_H_L_B_ab,0,0.112803571
7np1_I_M_B_ag>7bud_G_I_B_ab,0,0.112797619
4r0l_A_B_C_ag>6ppg_H_L_F_ab,0,0.112791667
7tn0_B_A_I_ag>1fe8_I_M_B_ab,0,0.112791667
6wit_A_B_C_ag>7shu_E_F_B_ab,0,0.112788095
7e8f_H_L_A_ag>1mlc_D_C_F_ab,0,0.1127875
7wd9_G_H_C_ag>7si0_I_J_G_ab,0,0.112783333
7d85_B_C_A_ag>5w9k_B_C_A_ab,0,0.112775
7akd_D_E_C_ag>6urh_H_L_C_ab,0,0.112772024
7ahv_A_B_H_ag>7ahv_A_B_H_ab,1,0.112764286
4qex_I_M_B_ag>4xnz_B_C_A_ab,0,0.112752381
7wcz_a_b_A_ag>6bf7_E_F_B_ab,0,0.11275
6phb_B_A_E_ag>5v2a_H_L_A_ab,0,0.112746429
1kip_B_A_C_ag>6ck9_D_E_B_ab,0,0.112735119
5c0n_H_L_A_ag>7np1_K_O_D_ab,0,0.112734524
4yzf_E_F_A_ag>5dum_H_L_A_ab,0,0.112733333
4hg4_J_K_A_ag>5jz7_G_I_F_ab,0,0.112730556
6n1v_Q_R_C_ag>5ggv_H_L_Y_ab,0,0.112730357
7beo_H_L_R_ag>4rwy_H_L_A_ab,0,0.112720238
4fg6_E_F_B_ag>6pe8_A_B_U_ab,0,0.112719091
6mug_D_E_B_ag>4mhh_G_I_C_ab,0,0.112710119
3wlw_C_D_A_ag>7kqe_H_L_A_ab,0,0.112708333
3s36_H_L_X_ag>7shy_K_L_H_ab,0,0.112704365
6m2r_H_L_A_ag>7e5r_L_H_A_ab,0,0.112703571
5fhc_H_L_K_ag>6dzv_B_C_A_ab,0,0.1127
7nd4_F_G_B_ag>5lqb_H_L_A_ab,0,0.11269881
7shz_I_J_G_ag>5kjr_H_L_G_ab,0,0.112690278
5o6v_H_L_B_ag>7lkh_H_L_A_ab,0,0.112689881
6x3z_K_L_D_ag>7mtb_H_L_G_ab,0,0.112686905
6wh9_B_C_G_ag>6cuf_M_N_C_ab,0,0.112678571
7rco_D_C_B_ag>6xq4_C_B_A_ab,0,0.112678571
4al8_H_L_C_ag>7c88_H_L_M_ab,0,0.112677884
5d9q_N_M_J_ag>6jhr_E_D_C_ab,0,0.112675595
7tn0_B_A_I_ag>5y9f_R_Q_D_ab,0,0.112666667
6p8n_B_D_A_ag>6veq_C_D_E_ab,0,0.112657143
7lab_Y_X_B_ag>3tt1_I_M_A_ab,0,0.112657143
7mlv_H_I_C_ag>6ln2_C_B_A_ab,0,0.112657143
3skj_H_L_E_ag>5u8r_H_L_A_ab,0,0.112654167
7ben_D_F_C_ag>7shz_I_J_G_ab,0,0.112649853
6m3c_H_L_A_ag>6pxh_C_D_A_ab,0,0.112645833
4pp2_D_C_E_ag>6bf4_B_C_A_ab,0,0.112641667
5w1m_B_A_R_ag>5w0d_B_C_A_ab,0,0.112635119
5jz7_C_D_A_ag>4mhh_J_K_A_ab,0,0.112633333
3wlw_H_L_B_ag>7n0u_H_L_C_ab,0,0.112629365
6fn1_C_B_A_ag>6i9i_H_L_D_ab,0,0.112627381
7rah_B_A_E_ag>7bej_H_L_E_ab,0,0.112621753
4rx4_H_L_G_ag>1nmb_H_L_N_ab,0,0.112615278
1g7i_B_A_C_ag>6mvl_H_L_A_ab,0,0.112607143
6o3b_B_A_C_ag>7a3p_H_L_A_ab,0,0.112604167
7bud_G_I_B_ag>4ps4_H_L_A_ab,0,0.1126
4uv7_H_L_A_ag>7l7e_E_F_G_ab,0,0.112591667
6lxj_M_N_D_ag>6p8n_B_D_A_ab,0,0.112591071
3s37_H_L_X_ag>7kqh_C_D_A_ab,0,0.112588095
6orp_J_K_I_ag>5hhv_H_L_A_ab,0,0.112586905
6bft_H_L_C_ag>7ll2_I_J_C_ab,0,0.112562103
5bv7_C_B_A_ag>7qnw_H_L_E_ab,0,0.112561905
5vta_K_J_A_ag>5xez_C_D_A_ab,0,0.112553571
6mph_g_i_B_ag>7k7i_H_L_A_ab,0,0.11255
5kqv_P_Q_F_ag>1oaz_H_L_A_ab,0,0.112540476
5ukr_H_L_G_ag>7nfd_D_C_B_ab,0,0.112533333
5wob_Q_R_E_ag>6q0o_Z_B_A_ab,0,0.112533333
7beo_H_L_R_ag>6p62_C_D_B_ab,0,0.112529167
3raj_H_L_A_ag>7jmo_H_L_A_ab,0,0.112527381
7qu1_A_B_C_ag>4np4_I_M_A_ab,0,0.11252619
1qfw_H_L_A_ag>5zxv_H_L_A_ab,0,0.112524405
6phd_H_L_C_ag>2arj_H_L_Q_ab,0,0.112514087
7q9f_J_K_C_ag>5ob5_H_L_A_ab,0,0.1125125
6osy_C_D_B_ag>7dm2_H_L_A_ab,0,0.112508929
6bfq_E_F_J_ag>4ye4_H_L_G_ab,0,0.112508333
6phc_A_B_I_ag>1ic4_H_L_Y_ab,0,0.112508333
4khx_H_L_A_ag>6t3f_H_L_F_ab,0,0.112505736
6wit_A_B_C_ag>6lxk_E_F_D_ab,0,0.112490476
5g64_H_L_A_ag>7ley_G_F_B_ab,0,0.112489683
6vgr_C_D_A_ag>6vgr_C_D_A_ab,1,0.112484524
2yc1_A_B_C_ag>7mzf_H_L_A_ab,0,0.112477381
6jbt_H_L_F_ag>5ug0_D_C_A_ab,0,0.112470351
6ss6_I_M_B_ag>6ss6_I_M_B_ab,1,0.112466667
6v4n_D_E_W_ag>6glx_C_D_B_ab,0,0.112462879
7kzz_D_C_A_ag>6wty_B_C_A_ab,0,0.1124625
6chb_J_K_G_ag>5zs0_B_A_C_ab,0,0.112454004
6ln2_C_B_A_ag>6z06_H_L_A_ab,0,0.112452381
7kf0_A_B_C_ag>7cdj_H_L_E_ab,0,0.112446429
4cmh_B_C_A_ag>6o9i_A_B_C_ab,0,0.112445238
6rps_N_M_B_ag>7m6g_R_S_B_ab,0,0.112442857
6txz_J_N_C_ag>5y9f_L_K_A_ab,0,0.112438095
7tat_H_L_A_ag>6x87_E_F_X_ab,0,0.11240873
6cwt_C_D_F_ag>7bnv_H_L_A_ab,0,0.1124
4ma7_H_L_A_ag>6iw0_H_L_A_ab,0,0.11239881
6p9h_H_L_A_ag>7s11_H_L_C_ab,0,0.11239881
6x87_A_B_X_ag>5k9q_H_L_B_ab,0,0.112397222
6x87_A_B_X_ag>5k9q_H_L_B_ab,0,0.112397222
1ic7_H_L_Y_ag>7mdj_A_B_C_ab,0,0.112396032
6weq_E_F_A_ag>3tt1_I_M_A_ab,0,0.112394444
1i9r_X_Y_C_ag>4odx_H_B_X_ab,0,0.112390476
4r2g_D_C_O_ag>3ria_G_K_C_ab,0,0.112378968
7ks9_H_L_B_ag>4ywg_H_L_G_ab,0,0.11237381
4ag4_H_L_A_ag>2yss_B_A_C_ab,0,0.112371472
4gxu_Q_R_E_ag>7niu_E_D_A_ab,0,0.112369444
5o14_H_L_A_ag>5n7w_A_B_Y_ab,0,0.112366667
4nzr_H_L_M_ag>6p4b_B_A_D_ab,0,0.112359524
6d0u_E_F_A_ag>7rah_D_C_E_ab,0,0.112358333
3be1_H_L_A_ag>5d1z_F_E_J_ab,0,0.112348214
5czx_C_D_B_ag>6b0n_D_E_G_ab,0,0.112345833
7v26_a_b_A_ag>7t3d_C_D_A_ab,0,0.112341667
2dqi_H_L_Y_ag>5o1r_H_L_A_ab,0,0.11233631
6wzl_A_B_E_ag>6mwv_O_P_N_ab,0,0.112333063
3ma9_H_L_A_ag>5w0k_E_F_C_ab,0,0.112327381
1ztx_H_L_E_ag>1ztx_H_L_E_ab,1,0.112325
4dn4_H_L_M_ag>6bp2_H_L_A_ab,0,0.11232381
4rx4_H_L_G_ag>7a6e_C_B_A_ab,0,0.112318056
5c7x_H_L_A_ag>6mej_A_B_C_ab,0,0.112316667
1uj3_B_A_C_ag>6p3s_A_B_L_ab,0,0.112315476
5w23_J_N_A_ag>3j5m_D_C_A_ab,0,0.112315476
7byr_H_L_B_ag>3qum_B_A_P_ab,0,0.112315476
7m7j_E_F_B_ag>7pc2_G_H_C_ab,0,0.112310714
6iap_E_D_A_ag>7cqd_H_L_A_ab,0,0.112305586
3qum_K_M_Q_ag>2yc1_A_B_C_ab,0,0.112304167
6xpr_B_C_A_ag>7bek_H_L_E_ab,0,0.112302381
7mtb_H_L_G_ag>7k8s_M_N_C_ab,0,0.112292857
6was_H_L_J_ag>5hhv_H_L_A_ab,0,0.11228631
2ny7_H_L_G_ag>7lab_T_S_A_ab,0,0.112282143
5uty_D_E_B_ag>3c09_C_B_A_ab,0,0.112275
7v26_a_b_A_ag>7phu_B_C_A_ab,0,0.112272619
7np1_I_M_B_ag>6osh_H_L_K_ab,0,0.11226627
7lfa_H_L_C_ag>5zs0_B_A_C_ab,0,0.112265476
5jz7_H_L_B_ag>5w9l_H_I_G_ab,0,0.112258333
6weq_E_F_A_ag>7t3d_C_D_A_ab,0,0.112255952
6mwv_O_P_N_ag>6u0l_P_Q_C_ab,0,0.112252183
5x8l_H_M_C_ag>6u9s_A_B_C_ab,0,0.112251389
7k9z_H_L_E_ag>6jhr_E_D_C_ab,0,0.11224881
3tt1_I_M_A_ag>7mmo_A_B_C_ab,0,0.112238925
5mhr_N_G_F_ag>7li9_B_C_A_ab,0,0.112232738
4xvt_H_L_G_ag>4jre_B_C_A_ab,0,0.112232143
4rgo_H_L_S_ag>2ltq_F_E_D_ab,0,0.112230952
6iec_J_K_I_ag>6iec_J_K_I_ab,1,0.112228571
3qa3_K_J_L_ag>4xny_H_L_G_ab,0,0.112228175
5t3s_D_E_B_ag>4zfg_H_L_A_ab,0,0.112225
5c8j_C_D_L_ag>6cyf_F_E_B_ab,0,0.112221548
4uao_C_B_A_ag>6bpc_B_C_A_ab,0,0.112220238
6wgl_A_B_C_ag>7lkf_H_L_A_ab,0,0.1122125
7mtb_H_L_G_ag>7ps7_A_B_E_ab,0,0.1122125
6xpy_B_C_A_ag>7dk2_A_B_C_ab,0,0.112208333
6t3j_F_G_J_ag>7tly_A_B_I_ab,0,0.112193254
1n8z_B_A_C_ag>7q9f_H_L_A_ab,0,0.112192857
7dk4_e_f_C_ag>6fy1_H_L_G_ab,0,0.112192857
7s11_H_L_C_ag>5jxe_D_C_B_ab,0,0.112191667
6dc3_H_L_F_ag>6xdg_B_D_E_ab,0,0.112174531
7cwn_G_F_A_ag>4k3j_H_L_B_ab,0,0.112174405
3mj9_H_L_A_ag>6wty_H_I_G_ab,0,0.112167063
5vag_C_B_A_ag>7k8t_O_P_A_ab,0,0.112158929
6zdh_G_I_C_ag>4s1s_H_L_G_ab,0,0.112157143
6xkq_H_L_A_ag>1dee_D_C_G_ab,0,0.112152778
3nh7_I_M_B_ag>6osy_H_L_A_ab,0,0.11214697
4lss_H_L_G_ag>7kf0_A_B_C_ab,0,0.112125092
1fdl_H_L_Y_ag>7a0y_C_D_A_ab,0,0.112120833
7pry_C_D_I_ag>7bxa_H_L_P_ab,0,0.112117857
4ut9_J_N_D_ag>5ukr_H_L_G_ab,0,0.1121125
4z7n_E_F_C_ag>7q9k_D_E_B_ab,0,0.112109753
2zjs_H_L_Y_ag>6o3a_B_A_E_ab,0,0.112108333
4tnv_H_L_A_ag>7kdd_H_I_C_ab,0,0.112105357
7kqh_C_D_A_ag>3lh2_H_L_S_ab,0,0.1121
6y90_H_L_A_ag>4khx_H_L_A_ab,0,0.112098214
7k9k_H_L_A_ag>5occ_H_L_A_ab,0,0.112097619
7kd6_C_D_E_ag>3opz_H_L_A_ab,0,0.112097024
6ion_H_L_A_ag>6ion_H_L_A_ab,1,0.112091667
4z7q_E_F_C_ag>6urh_H_L_C_ab,0,0.112086111
5w9n_B_C_A_ag>6al0_H_L_A_ab,0,0.112084524
5w9h_E_F_D_ag>6vgr_C_D_A_ab,0,0.112083333
6xcj_H_L_G_ag>7lfa_H_L_C_ab,0,0.112080556
6rlo_E_F_K_ag>5mhr_I_H_B_ab,0,0.112075
6dzv_B_C_A_ag>6xkq_H_L_A_ab,0,0.112073214
7a6c_C_B_A_ag>7kmg_A_B_C_ab,0,0.112072222
6m0z_H_L_A_ag>6xlq_B_C_A_ab,0,0.112067063
4tnv_H_L_A_ag>6mhg_C_P_E_ab,0,0.112066667
6mu6_H_L_G_ag>6h5n_F_E_D_ab,0,0.11205
2yss_B_A_C_ag>6b0h_D_C_I_ab,0,0.112049188
7m3n_H_L_A_ag>7m3n_H_L_A_ab,1,0.112045833
6osy_F_E_B_ag>6vy6_H_L_A_ab,0,0.112045238
5o1r_I_M_B_ag>6elu_B_C_A_ab,0,0.112040278
4leo_A_B_C_ag>7cwu_P_I_C_ab,0,0.112034722
6t3f_H_L_F_ag>6zfo_B_C_A_ab,0,0.112034524
7ks9_H_L_B_ag>2vir_B_A_C_ab,0,0.112029762
7jx3_A_B_R_ag>4om1_H_L_G_ab,0,0.112029167
6bf4_B_C_A_ag>2ybr_A_B_C_ab,0,0.112025
